Customer ID,Name,Product Type,Year,RAM (GB),HDD (GB),Location,Warranty,Age,OS,Office,Antivirus,Service Taken,Ram Service,HDD Service,OS Update,Office Update,Antivirus Upgrade,Warranty Service,,,,,
994730,MOKSH KANT,Workstation,2009,2,180,China,4,42,Windows 7,Office 2007,McAfee 2009,0,1,1,0,1,0,0,,,,,
542672,MOKSH KANT,Desktop,2011,2,360,China,2,42,Windows 7,Office 2010,McAfee 2011,1,1,1,0,1,0,0,,,,,
954207,MOKSH KANT,Laptop,2011,4,360,Russia,4,57,Windows 7,Office 2010,McAfee 2011,0,0,1,0,1,0,1,,,,Desktop,
532303,MOKSH KANT,Desktop,2013,4,500,China,1,42,Windows 8.1,Office 2013,McAfee 2013,1,1,1,0,0,0,0,,,,,
738948,MOKSH KANT,Laptop,2015,4,500,Russia,4,55,Windows 10,Office 2013,McAfee 2015,0,0,1,0,1,1,0,,,,,
226295,MOKSH KANT,Laptop,2017,8,2000,Russia,2,55,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,0,,,,,
987300,MOKSH KANT,Desktop,2014,4,360,Russia,3,48,Windows 8.1,Office 2013,McAfee 2014,1,1,1,1,0,1,1,,,,,
397189,MOKSH KANT,Desktop,2016,8,500,China,4,45,Windows 10,Office 2016,McAfee 2016,0,0,1,1,1,0,1,,,,,
270991,MOMIDI SAI DEEPAK,Laptop,2014,4,500,UK,2,28,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,0,0,1,,,,,
311410,MOMIDI SAI DEEPAK,Laptop,2018,4,2000,USA,4,55,Windows 10,Office 2016,McAfee 2018,0,1,0,0,0,1,1,,,,,
909090,MOMIDI SAI DEEPAK,Laptop,2011,2,360,UK,3,39,Windows 7,Office 2010,McAfee 2011,1,1,0,1,1,0,0,,,,,
684168,MOMIDI SAI DEEPAK,Laptop,2011,4,360,USA,5,57,Windows 7,Office 2010,McAfee 2011,0,1,1,1,0,1,0,,,,,
571068,MOMIDI SAI DEEPAK,Desktop,2014,4,500,USA,5,44,Windows 8.1,Office 2013,McAfee 2014,1,1,0,1,0,1,1,,,,,
462781,MOMIDI SAI DEEPAK,Laptop,2015,4,500,UK,3,36,Windows 10,Office 2013,McAfee 2015,1,1,0,1,1,1,0,,,,,
154615,MOMIDI SAI DEEPAK,Laptop,2017,4,1000,UK,1,29,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,0,,,,,
595027,MOMIDI SAI DEEPAK,Desktop,2016,8,1000,USA,3,26,Windows 10,Office 2016,McAfee 2016,0,0,0,1,0,1,0,,,,,
833470,MONICA KODWANI,Laptop,2009,2,180,Canada,5,37,Windows 7,Office 2007,McAfee 2009,1,0,1,0,0,0,1,,,,,
724974,MONICA KODWANI,Laptop,2009,4,180,Canada,2,20,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,1,0,,,,,
755190,MONICA KODWANI,Workstation,2010,2,240,China,1,53,Windows 7,Office 2010,McAfee 2010,1,0,1,0,0,0,1,,,,,
247504,MONICA KODWANI,Desktop,2012,4,360,Canada,4,35,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,0,0,,,,,
675429,MONICA KODWANI,Desktop,2013,2,500,China,2,19,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,0,1,0,,,,,
457193,MONICA KODWANI,Laptop,2013,4,500,China,3,20,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,0,0,1,,,,,
479251,MONICA KODWANI,Laptop,2015,4,1000,Canada,4,52,Windows 10,Office 2013,McAfee 2015,1,1,0,0,1,0,1,,,,,
783622,MONICA KODWANI,Desktop,2017,4,2000,China,4,28,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,1,1,,,,,
559813,MOUSAM CHAKRABORTY,Desktop,2009,2,180,USA,4,38,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,1,0,,,,,
578678,MOUSAM CHAKRABORTY,Laptop,2011,2,360,France,2,57,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,0,,,,,
244847,MOUSAM CHAKRABORTY,Laptop,2014,4,500,France,4,56,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,1,,,,,
454884,MOUSAM CHAKRABORTY,Desktop,2016,4,1000,USA,2,46,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
371615,MOUSAM CHAKRABORTY,Workstation,2011,4,360,USA,4,58,Windows 7,Office 2010,McAfee 2011,1,0,1,1,1,0,0,,,,,
947064,MOUSAM CHAKRABORTY,Laptop,2013,4,500,USA,3,46,Windows 8.1,Office 2013,McAfee 2013,0,1,1,1,0,0,0,,,,,
169696,MOUSAM CHAKRABORTY,Laptop,2016,4,500,France,5,21,Windows 10,Office 2016,McAfee 2016,1,1,1,1,0,0,0,,,,,
246760,MOUSAM CHAKRABORTY,Laptop,2018,8,1000,France,4,46,Windows 10,Office 2016,McAfee 2018,0,1,0,1,0,0,1,,,,,
639002,MRIDU KEJARIWAL,Laptop,2012,2,360,India,1,42,Windows 8,Office 2010,McAfee 2012,0,1,1,0,1,0,0,,,,,
384548,MRIDU KEJARIWAL,Workstation,2015,4,500,India,1,35,Windows 10,Office 2013,McAfee 2015,1,1,0,0,0,1,0,,,,,
445335,MRIDU KEJARIWAL,Laptop,2018,4,500,India,1,19,Windows 10,Office 2016,McAfee 2018,0,1,0,1,1,0,1,,,,,
467394,MRIDU KEJARIWAL,Laptop,2018,8,1000,India,2,51,Windows 10,Office 2016,McAfee 2018,0,1,0,1,0,0,0,,,,,
184166,Mridul Katyal,Desktop,2011,4,240,UK,2,59,Windows 7,Office 2010,McAfee 2011,1,0,0,0,0,0,0,,,,,
653640,Mridul Katyal,Laptop,2011,4,360,USA,5,32,Windows 7,Office 2010,McAfee 2011,1,1,1,0,1,1,0,,,,,
665848,Mridul Katyal,Desktop,2015,4,500,UK,2,42,Windows 10,Office 2013,McAfee 2015,1,1,1,0,0,0,0,,,,,
796231,Mridul Katyal,Workstation,2015,4,1000,USA,5,24,Windows 10,Office 2013,McAfee 2015,0,1,0,0,0,0,0,,,,,
910524,Mridul Katyal,Laptop,2018,4,1000,USA,1,31,Windows 10,Office 2016,McAfee 2018,0,0,0,0,1,0,0,,,,,
760531,Mridul Katyal,Desktop,2018,4,1000,UK,1,21,Windows 10,Office 2016,McAfee 2018,0,1,0,0,1,0,0,,,,,
376235,Mridul Katyal,Laptop,2017,8,1000,UK,5,28,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,1,,,,,
807009,Mridul Katyal,Workstation,2017,8,2000,USA,1,53,Windows 10,Office 2016,McAfee 2017,1,0,0,1,0,1,1,,,,,
774784,MRIGANK PANDEY,Workstation,2009,2,180,USA,5,58,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,0,0,,,,,
639857,MRIGANK PANDEY,Laptop,2010,2,240,USA,5,48,Windows 7,Office 2010,McAfee 2010,0,1,1,0,0,1,0,,,,,
821954,MRIGANK PANDEY,Workstation,2012,2,360,USA,4,31,Windows 8,Office 2010,McAfee 2012,0,1,1,0,0,0,0,,,,,
601172,MRIGANK PANDEY,Workstation,2012,4,360,France,1,57,Windows 8,Office 2010,McAfee 2012,1,0,0,0,1,0,1,,,,,
232275,MRIGANK PANDEY,Desktop,2016,4,1000,USA,3,52,Windows 10,Office 2016,McAfee 2016,0,1,1,0,0,1,1,,,,,
917464,MRIGANK PANDEY,Desktop,2009,2,240,France,2,32,Windows 7,Office 2007,McAfee 2009,0,1,0,1,0,0,0,,,,,
991241,MRIGANK PANDEY,Desktop,2010,4,240,France,1,56,Windows 7,Office 2010,McAfee 2010,1,0,1,1,0,0,0,,,,,
323866,MRIGANK PANDEY,Workstation,2016,4,500,France,3,22,Windows 10,Office 2016,McAfee 2016,0,1,1,1,1,0,0,,,,,
667336,MRIGANK SHEKHAR,Desktop,2012,4,360,China,1,21,Windows 8,Office 2010,McAfee 2012,1,1,0,0,1,0,1,,,,,
731831,MRIGANK SHEKHAR,Workstation,2015,4,500,China,5,40,Windows 10,Office 2013,McAfee 2015,1,1,0,0,1,0,0,,,,,
782557,MRIGANK SHEKHAR,Desktop,2018,4,500,China,3,37,Windows 10,Office 2016,McAfee 2018,0,1,0,0,0,0,1,,,,,
268608,MRIGANK SHEKHAR,Desktop,2009,2,180,Australia,1,25,Windows 7,Office 2007,McAfee 2009,1,0,1,1,1,1,1,,,,,
444598,MRIGANK SHEKHAR,Desktop,2011,2,360,Australia,3,44,Windows 7,Office 2010,McAfee 2011,1,0,1,1,1,0,0,,,,,
396865,MRIGANK SHEKHAR,Desktop,2013,4,500,Australia,3,59,Windows 8.1,Office 2013,McAfee 2013,0,1,0,1,0,0,1,,,,,
611792,MRIGANK SHEKHAR,Desktop,2016,4,1000,Australia,5,46,Windows 10,Office 2016,McAfee 2016,1,1,0,1,0,1,0,,,,,
841940,MRIGANK SHEKHAR,Desktop,2018,8,1000,China,2,45,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,0,0,,,,,
281491,MRITUNJAY RAI,Workstation,2009,2,180,Russia,3,25,Windows 7,Office 2007,McAfee 2009,1,1,0,0,0,0,0,,,,,
609584,MRITUNJAY RAI,Workstation,2010,2,240,Russia,1,32,Windows 7,Office 2010,McAfee 2010,1,0,1,0,1,1,0,,,,,
441653,MRITUNJAY RAI,Workstation,2012,4,360,Russia,2,35,Windows 8,Office 2010,McAfee 2012,1,1,0,0,0,1,0,,,,,
833541,MRITUNJAY RAI,Desktop,2016,4,1000,Russia,3,40,Windows 10,Office 2016,McAfee 2016,0,1,0,0,1,0,1,,,,,
753140,MUKUL P,Laptop,2010,2,240,Canada,4,42,Windows 7,Office 2010,McAfee 2010,0,1,1,0,0,0,1,,,,,
204293,MUKUL P,Workstation,2012,2,360,Canada,4,54,Windows 8,Office 2010,McAfee 2012,1,0,1,0,1,0,0,,,,,
301971,MUKUL P,Laptop,2014,4,500,China,4,53,Windows 8.1,Office 2013,McAfee 2014,0,0,0,0,0,1,1,,,,,
386868,MUKUL P,Workstation,2017,4,1000,China,4,34,Windows 10,Office 2016,McAfee 2017,0,1,0,0,1,0,0,,,,,
692771,MUKUL P,Desktop,2016,8,1000,Canada,2,57,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,0,0,,,,,
811837,MUKUL P,Laptop,2009,2,180,Canada,2,36,Windows 7,Office 2007,McAfee 2009,1,0,0,1,0,0,0,,,,,
401322,MUKUL P,Laptop,2010,4,180,China,4,21,Windows 7,Office 2010,McAfee 2010,0,0,1,1,0,1,1,,,,,
724792,MUKUL P,Workstation,2014,8,500,China,4,59,Windows 8.1,Office 2013,McAfee 2014,1,1,0,1,0,1,0,,,,,
830923,MUKUL PANT,Desktop,2010,4,240,Canada,5,54,Windows 7,Office 2010,McAfee 2010,1,1,0,0,0,1,0,,,,,
871775,MUKUL PANT,Workstation,2011,4,360,China,2,42,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
859124,MUKUL PANT,Laptop,2014,4,500,China,5,52,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,1,,,,,
980710,MUKUL PANT,Desktop,2015,4,500,China,5,43,Windows 10,Office 2013,McAfee 2015,1,1,0,0,0,1,0,,,,,
196405,MUKUL PANT,Laptop,2013,8,500,Canada,3,34,Windows 8.1,Office 2013,McAfee 2013,0,0,0,0,0,1,0,,,,,
743276,MUKUL PANT,Workstation,2013,4,500,Canada,4,54,Windows 8.1,Office 2013,McAfee 2013,0,1,0,1,0,1,0,,,,,
793622,MUKUL PANT,Laptop,2017,4,1000,Canada,5,27,Windows 10,Office 2016,McAfee 2017,1,1,0,1,0,1,0,,,,,
553836,MUKUL PANT,Desktop,2017,4,1000,China,2,39,Windows 10,Office 2016,McAfee 2017,0,1,0,1,0,1,0,,,,,
759303,Muskaan Bajaj,Laptop,2011,2,180,China,5,21,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
539715,Muskaan Bajaj,Desktop,2009,4,360,China,2,25,Windows 7,Office 2007,McAfee 2009,0,1,0,0,1,1,0,,,,,
524508,Muskaan Bajaj,Workstation,2013,4,500,China,3,26,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,0,0,0,,,,,
413741,Muskaan Bajaj,Laptop,2015,4,500,Russia,3,29,Windows 10,Office 2013,McAfee 2015,0,1,0,0,0,0,0,,,,,
583345,Muskaan Bajaj,Workstation,2017,4,500,Russia,4,44,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,0,,,,,
905699,Muskaan Bajaj,Desktop,2016,8,1000,China,4,32,Windows 10,Office 2016,McAfee 2016,0,0,0,0,0,0,0,,,,,
864255,Muskaan Bajaj,Workstation,2011,4,360,Russia,2,56,Windows 7,Office 2010,McAfee 2011,0,0,1,1,0,0,0,,,,,
955590,Muskaan Bajaj,Desktop,2014,2,500,Russia,5,56,Windows 8.1,Office 2013,McAfee 2014,0,0,0,1,0,1,1,,,,,
391473,Muskan Sharma,Workstation,2009,2,180,India,1,54,Windows 7,Office 2007,McAfee 2009,1,1,1,0,1,0,1,,,,,
998844,Muskan Sharma,Workstation,2010,4,240,UAE,5,19,Windows 7,Office 2010,McAfee 2010,1,1,0,0,0,1,0,,,,,
366774,Muskan Sharma,Laptop,2011,2,360,India,5,18,Windows 7,Office 2010,McAfee 2011,1,1,0,0,0,0,1,,,,,
487842,Muskan Sharma,Laptop,2016,4,1000,India,3,41,Windows 10,Office 2016,McAfee 2016,1,0,1,0,0,0,0,,,,,
850072,Muskan Sharma,Laptop,2013,4,360,India,5,30,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,0,1,1,,,,,
135516,Muskan Sharma,Laptop,2014,4,500,UAE,2,39,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,0,1,0,,,,,
588264,Muskan Sharma,Workstation,2014,16,500,UAE,3,47,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,1,1,0,,,,,
375911,Muskan Sharma,Desktop,2017,4,1000,UAE,4,57,Windows 10,Office 2016,McAfee 2017,0,0,1,1,1,1,0,,,,,
441974,MUSKAN SINGHAL,Workstation,2010,2,240,USA,4,26,Windows 7,Office 2010,McAfee 2010,1,0,1,0,0,0,1,,,,,
793215,MUSKAN SINGHAL,Desktop,2011,4,360,Italy,5,21,Windows 7,Office 2010,McAfee 2011,1,1,0,0,1,0,1,,,,,
914387,MUSKAN SINGHAL,Workstation,2017,16,1000,Italy,3,28,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,0,,,,,
244234,MUSKAN SINGHAL,Workstation,2017,4,2000,USA,1,58,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,1,0,,,,,
571683,MUSKAN SINGHAL,Laptop,2013,4,240,USA,1,55,Windows 8.1,Office 2013,McAfee 2013,1,1,0,1,0,0,0,,,,,
436732,MUSKAN SINGHAL,Desktop,2015,2,500,Italy,4,31,Windows 10,Office 2013,McAfee 2015,1,1,1,1,1,0,0,,,,,
460231,MUSKAN SINGHAL,Desktop,2013,4,500,USA,3,56,Windows 8.1,Office 2013,McAfee 2013,0,1,0,1,1,1,0,,,,,
245651,MUSKAN SINGHAL,Laptop,2018,4,1000,Italy,4,51,Windows 10,Office 2016,McAfee 2018,0,1,0,1,0,0,1,,,,,
591068,NAIR SHUSHANG GOPINATH,Laptop,2012,4,240,Japan,2,25,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,0,1,,,,,
211446,NAIR SHUSHANG GOPINATH,Laptop,2011,4,360,Australia,1,35,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,1,1,,,,,
446752,NAIR SHUSHANG GOPINATH,Workstation,2016,4,500,Japan,5,59,Windows 10,Office 2016,McAfee 2016,0,1,1,0,0,0,0,,,,,
885211,NAIR SHUSHANG GOPINATH,Workstation,2013,8,500,Japan,2,39,Windows 8.1,Office 2013,McAfee 2013,0,0,0,0,0,1,0,,,,,
486171,NAIR SHUSHANG GOPINATH,Workstation,2016,4,1000,Australia,2,44,Windows 10,Office 2016,McAfee 2016,1,0,0,0,0,0,1,,,,,
467943,NAIR SHUSHANG GOPINATH,Laptop,2018,16,1000,Australia,1,21,Windows 10,Office 2016,McAfee 2018,1,0,0,0,1,0,0,,,,,
443353,NAIR SHUSHANG GOPINATH,Laptop,2010,2,240,Japan,2,39,Windows 7,Office 2010,McAfee 2010,0,1,1,1,0,1,1,,,,,
243708,NAIR SHUSHANG GOPINATH,Desktop,2014,4,500,Australia,2,57,Windows 8.1,Office 2013,McAfee 2014,0,1,1,1,0,0,0,,,,,
519264,NAKUL BAGEJA,Laptop,2010,2,240,UAE,4,28,Windows 7,Office 2010,McAfee 2010,0,1,0,0,0,1,0,,,,,
123789,NAKUL BAGEJA,Laptop,2014,4,500,UAE,2,34,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,0,,,,,
797457,NAKUL BAGEJA,Laptop,2014,4,500,UAE,3,23,Windows 8.1,Office 2013,McAfee 2014,0,1,0,0,1,1,0,,,,,
847888,NAKUL BAGEJA,Workstation,2017,8,1000,UAE,3,20,Windows 10,Office 2016,McAfee 2017,0,0,0,0,1,0,0,,,,,
926680,NAKUL BAGEJA,Desktop,2016,4,2000,India,4,37,Windows 10,Office 2016,McAfee 2016,1,0,0,0,1,0,0,,,,,
595231,NAKUL BAGEJA,Desktop,2009,2,180,India,5,36,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,0,0,,,,,
635571,NAKUL BAGEJA,Workstation,2011,2,360,India,2,22,Windows 7,Office 2010,McAfee 2011,1,1,0,1,0,0,0,,,,,
321128,NAKUL BAGEJA,Laptop,2013,4,500,India,2,55,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,0,1,0,,,,,
496566,NALLA AKHIL REDDY,Desktop,2009,2,180,UK,4,39,Windows 7,Office 2007,McAfee 2009,0,1,1,0,0,1,0,,,,,
735188,NALLA AKHIL REDDY,Laptop,2009,4,180,UK,2,31,Windows 7,Office 2007,McAfee 2009,1,1,0,0,0,1,0,,,,,
258782,NALLA AKHIL REDDY,Desktop,2010,4,180,USA,2,24,Windows 7,Office 2010,McAfee 2010,1,1,1,0,0,1,0,,,,,
906930,NALLA AKHIL REDDY,Workstation,2012,2,360,UK,4,57,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,1,0,,,,,
789058,NALLA AKHIL REDDY,Laptop,2013,4,500,USA,2,26,Windows 8.1,Office 2013,McAfee 2013,0,1,1,0,0,0,0,,,,,
524727,NALLA AKHIL REDDY,Laptop,2015,4,500,UK,4,19,Windows 10,Office 2013,McAfee 2015,1,0,0,0,0,1,1,,,,,
250512,NALLA AKHIL REDDY,Laptop,2017,4,1000,USA,2,51,Windows 10,Office 2016,McAfee 2017,0,0,1,0,0,1,0,,,,,
636445,NALLA AKHIL REDDY,Laptop,2013,4,500,USA,1,24,Windows 8.1,Office 2013,McAfee 2013,0,0,0,1,1,0,1,,,,,
769544,NALLA SHREYAS REDDY,Workstation,2010,2,240,Canada,3,28,Windows 7,Office 2010,McAfee 2010,0,1,1,0,1,0,1,,,,,
678373,NALLA SHREYAS REDDY,Laptop,2013,4,240,Canada,3,20,Windows 8.1,Office 2013,McAfee 2013,1,0,1,0,1,0,1,,,,,
736772,NALLA SHREYAS REDDY,Workstation,2013,4,500,Canada,4,52,Windows 8.1,Office 2013,McAfee 2013,1,0,1,0,0,0,1,,,,,
540805,NALLA SHREYAS REDDY,Desktop,2014,4,500,China,5,27,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,1,0,,,,,
728270,NALLA SHREYAS REDDY,Workstation,2015,8,500,China,2,36,Windows 10,Office 2013,McAfee 2015,1,0,0,0,1,0,1,,,,,
276430,NALLA SHREYAS REDDY,Laptop,2011,2,180,China,3,25,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,1,0,,,,,
741821,NALLA SHREYAS REDDY,Desktop,2017,4,500,Canada,1,21,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,0,0,,,,,
611643,NALLA SHREYAS REDDY,Workstation,2017,4,500,China,1,18,Windows 10,Office 2016,McAfee 2017,1,0,0,1,0,0,0,,,,,
938932,Naman Aggarwal,Laptop,2010,2,240,India,5,36,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,0,,,,,
784645,Naman Aggarwal,Laptop,2013,4,240,India,5,39,Windows 8.1,Office 2013,McAfee 2013,1,1,1,0,0,0,0,,,,,
905674,Naman Aggarwal,Laptop,2012,4,360,India,2,54,Windows 8,Office 2010,McAfee 2012,0,1,1,0,0,1,0,,,,,
321355,Naman Aggarwal,Laptop,2014,2,500,UAE,2,34,Windows 8.1,Office 2013,McAfee 2014,0,1,0,0,0,0,0,,,,,
221599,Naman Aggarwal,Desktop,2011,8,360,UAE,4,22,Windows 7,Office 2010,McAfee 2011,1,0,1,1,1,1,1,,,,,
314169,Naman Aggarwal,Laptop,2016,4,1000,UAE,1,40,Windows 10,Office 2016,McAfee 2016,1,0,0,1,0,0,1,,,,,
797777,Naman Aggarwal,Laptop,2016,8,1000,India,1,43,Windows 10,Office 2016,McAfee 2016,0,1,1,1,1,0,1,,,,,
566463,Naman Aggarwal,Laptop,2018,8,1000,UAE,5,45,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,0,1,,,,,
706732,NAMAN BHANDARI,Workstation,2011,2,360,Russia,4,27,Windows 7,Office 2010,McAfee 2011,1,1,0,0,1,0,0,,,,,
977457,NAMAN BHANDARI,Workstation,2013,8,500,China,2,31,Windows 8.1,Office 2013,McAfee 2013,1,0,1,0,1,0,0,,,,,
176120,NAMAN BHANDARI,Laptop,2014,8,500,Russia,5,27,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,1,0,0,,,,,
254803,NAMAN BHANDARI,Desktop,2016,4,1000,Russia,2,42,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
669741,NAMAN BHANDARI,Laptop,2010,4,240,China,3,28,Windows 7,Office 2010,McAfee 2010,1,0,1,1,0,1,0,,,,,
620984,NAMAN BHANDARI,Workstation,2012,4,360,China,1,27,Windows 8,Office 2010,McAfee 2012,1,0,0,1,1,1,0,,,,,
154594,NAMAN BHANDARI,Desktop,2016,8,1000,China,4,56,Windows 10,Office 2016,McAfee 2016,0,1,0,1,1,0,1,,,,,
921692,NAMAN BHANDARI,Laptop,2018,8,1000,Russia,5,44,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,1,0,,,,,
199159,NAMAN KAPOOR,Workstation,2009,4,180,India,3,26,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,1,0,,,,,
919261,NAMAN KAPOOR,Desktop,2011,2,360,UAE,1,43,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
931018,NAMAN KAPOOR,Workstation,2013,4,500,UAE,4,25,Windows 8.1,Office 2013,McAfee 2013,1,1,1,0,0,0,0,,,,,
547383,NAMAN KAPOOR,Laptop,2016,4,1000,UAE,1,33,Windows 10,Office 2016,McAfee 2016,0,1,0,0,1,0,1,,,,,
892917,NAMAN KAPOOR,Laptop,2009,4,180,India,1,42,Windows 7,Office 2007,McAfee 2009,1,1,1,1,0,0,0,,,,,
405780,NAMAN KAPOOR,Desktop,2009,4,180,UAE,5,46,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,0,1,,,,,
691068,NAMAN KAPOOR,Laptop,2012,4,360,India,1,48,Windows 8,Office 2010,McAfee 2012,1,1,1,1,0,0,1,,,,,
671674,NAMAN KAPOOR,Workstation,2015,4,1000,India,5,35,Windows 10,Office 2013,McAfee 2015,1,0,1,1,0,0,0,,,,,
142372,NAMAN PAREEK,Workstation,2010,4,240,UK,5,37,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,0,,,,,
806753,NAMAN PAREEK,Laptop,2014,4,500,UK,2,39,Windows 8.1,Office 2013,McAfee 2014,0,0,0,0,0,1,0,,,,,
559583,NAMAN PAREEK,Laptop,2017,8,500,UK,3,36,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,1,0,,,,,
382938,NAMAN PAREEK,Desktop,2016,16,1000,USA,2,36,Windows 10,Office 2016,McAfee 2016,0,0,0,0,1,0,0,,,,,
848750,NAMAN PAREEK,Laptop,2011,2,360,USA,1,56,Windows 7,Office 2010,McAfee 2011,1,1,0,1,0,1,0,,,,,
785410,NAMAN PAREEK,Laptop,2014,2,500,USA,4,32,Windows 8.1,Office 2013,McAfee 2014,0,0,0,1,1,1,1,,,,,
541430,NAMAN PAREEK,Workstation,2014,4,500,UK,5,24,Windows 8.1,Office 2013,McAfee 2014,0,1,0,1,1,0,0,,,,,
409013,NAMAN PAREEK,Workstation,2018,8,2000,USA,5,58,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,0,0,,,,,
322997,NAMAN RAI,Laptop,2010,2,240,Italy,2,31,Windows 7,Office 2010,McAfee 2010,1,0,1,0,0,0,0,,,,,
930727,NAMAN RAI,Workstation,2010,8,240,USA,5,47,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,1,,,,,
125344,NAMAN RAI,Workstation,2012,4,360,USA,2,30,Windows 8,Office 2010,McAfee 2012,1,0,1,0,0,1,0,,,,,
770454,NAMAN RAI,Laptop,2013,4,500,Italy,5,55,Windows 8.1,Office 2013,McAfee 2013,1,0,1,0,0,1,1,,,,,
232875,NAMAN RAI,Laptop,2013,8,500,USA,2,53,Windows 8.1,Office 2013,McAfee 2013,1,0,0,0,0,1,0,,,,,
107001,NAMAN RAI,Desktop,2016,4,1000,USA,4,22,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
129785,NAMAN RAI,Laptop,2017,8,1000,Italy,2,35,Windows 10,Office 2016,McAfee 2017,0,0,1,0,0,1,0,,,,,
878446,NAMAN RAI,Laptop,2013,8,500,Italy,5,57,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,1,1,0,,,,,
855753,NAMAN SHARMA,Laptop,2011,2,360,Russia,4,45,Windows 7,Office 2010,McAfee 2011,1,1,1,0,1,0,1,,,,,
135674,NAMAN SHARMA,Laptop,2011,8,360,China,4,48,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
568614,NAMAN SHARMA,Desktop,2015,4,500,Russia,1,25,Windows 10,Office 2013,McAfee 2015,1,1,1,0,0,1,1,,,,,
812939,NAMAN SHARMA,Laptop,2016,4,500,China,2,54,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,1,1,,,,,
491330,NAMAN SHARMA,Laptop,2017,4,1000,Russia,5,33,Windows 10,Office 2016,McAfee 2017,0,1,0,0,1,0,0,,,,,
611601,NAMAN SHARMA,Laptop,2009,2,180,China,5,25,Windows 7,Office 2007,McAfee 2009,1,1,1,1,0,1,0,,,,,
485777,NAMAN SHARMA,Desktop,2013,4,500,China,4,47,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,0,0,1,,,,,
481306,NAMAN SHARMA,Workstation,2014,4,500,Russia,1,39,Windows 8.1,Office 2013,McAfee 2014,1,0,0,1,0,0,1,,,,,
382383,NAMAN TEBAK,Workstation,2011,4,360,India,3,37,Windows 7,Office 2010,McAfee 2011,0,1,1,0,0,1,1,,,,,
205452,NAMAN TEBAK,Desktop,2018,8,2000,India,5,37,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,1,0,,,,,
963136,NAMAN TEBAK,Laptop,2014,4,500,India,2,23,Windows 8.1,Office 2013,McAfee 2014,1,1,1,1,0,1,0,,,,,
708354,NAMAN TEBAK,Workstation,2016,4,1000,India,2,41,Windows 10,Office 2016,McAfee 2016,0,0,0,1,0,0,1,,,,,
